word1	category	relation	word2
tuna-n	water_animal	coord	goldfish-n
tuna-n	water_animal	coord	herring-n
tuna-n	water_animal	coord	mackerel-n
tuna-n	water_animal	coord	salmon-n
tuna-n	water_animal	coord	swordfish-n
tuna-n	water_animal	coord	trout-n
tuna-n	water_animal	coord	whale-n
tuna-n	water_animal	hyper	animal-n
tuna-n	water_animal	hyper	chordate-n
tuna-n	water_animal	hyper	creature-n
tuna-n	water_animal	hyper	fish-n
tuna-n	water_animal	hyper	food-n
tuna-n	water_animal	hyper	seafood-n
tuna-n	water_animal	hyper	vertebrate-n
tuna-n	water_animal	mero	bone-n
tuna-n	water_animal	mero	eye-n
tuna-n	water_animal	mero	fin-n
tuna-n	water_animal	mero	fishbone-n
tuna-n	water_animal	mero	gill-n
tuna-n	water_animal	mero	head-n
tuna-n	water_animal	mero	mouth-n
tuna-n	water_animal	mero	scale-n
tuna-n	water_animal	mero	skin-n
tuna-n	water_animal	mero	tail-n
tuna-n	water_animal	random-n	acrylic-n
tuna-n	water_animal	random-n	braggart-n
tuna-n	water_animal	random-n	carb-n
tuna-n	water_animal	random-n	castle-n
tuna-n	water_animal	random-n	catcher-n
tuna-n	water_animal	random-n	coursework-n
tuna-n	water_animal	random-n	crosshairs-n
tuna-n	water_animal	random-n	customer-n
tuna-n	water_animal	random-n	deadline-n
tuna-n	water_animal	random-n	dissolution-n
tuna-n	water_animal	random-n	dress-n
tuna-n	water_animal	random-n	entrant-n
tuna-n	water_animal	random-n	grab-n
tuna-n	water_animal	random-n	installation-n
tuna-n	water_animal	random-n	language-n
tuna-n	water_animal	random-n	overlay-n
tuna-n	water_animal	random-n	playlist-n
tuna-n	water_animal	random-n	rave-n
tuna-n	water_animal	random-n	refuse-n
tuna-n	water_animal	random-n	resolution-n
tuna-n	water_animal	random-n	scholar-n
tuna-n	water_animal	random-n	shell-n
tuna-n	water_animal	random-n	socialist-n
tuna-n	water_animal	random-n	speciation-n
tuna-n	water_animal	random-n	winner-n
whale-n	water_animal	coord	bear-n
whale-n	water_animal	coord	beaver-n
whale-n	water_animal	coord	bull-n
whale-n	water_animal	coord	carp-n
whale-n	water_animal	coord	catfish-n
whale-n	water_animal	coord	cod-n
whale-n	water_animal	coord	cow-n
whale-n	water_animal	coord	coyote-n
whale-n	water_animal	coord	deer-n
whale-n	water_animal	coord	dog-n
whale-n	water_animal	coord	dolphin-n
whale-n	water_animal	coord	donkey-n
whale-n	water_animal	coord	elephant-n
whale-n	water_animal	coord	fox-n
whale-n	water_animal	coord	giraffe-n
whale-n	water_animal	coord	goat-n
whale-n	water_animal	coord	goldfish-n
whale-n	water_animal	coord	gorilla-n
whale-n	water_animal	coord	herring-n
whale-n	water_animal	coord	horse-n
whale-n	water_animal	coord	lion-n
whale-n	water_animal	coord	mackerel-n
whale-n	water_animal	coord	pig-n
whale-n	water_animal	coord	rabbit-n
whale-n	water_animal	coord	rat-n
whale-n	water_animal	coord	salmon-n
whale-n	water_animal	coord	sheep-n
whale-n	water_animal	coord	squirrel-n
whale-n	water_animal	coord	tiger-n
whale-n	water_animal	coord	trout-n
whale-n	water_animal	coord	tuna-n
whale-n	water_animal	hyper	animal-n
whale-n	water_animal	hyper	cetacean-n
whale-n	water_animal	hyper	chordate-n
whale-n	water_animal	hyper	creature-n
whale-n	water_animal	hyper	food-n
whale-n	water_animal	hyper	mammal-n
whale-n	water_animal	hyper	seafood-n
whale-n	water_animal	hyper	vertebrate-n
whale-n	water_animal	mero	blowhole-n
whale-n	water_animal	mero	blubber-n
whale-n	water_animal	mero	bone-n
whale-n	water_animal	mero	eye-n
whale-n	water_animal	mero	fat-n
whale-n	water_animal	mero	fin-n
whale-n	water_animal	mero	head-n
whale-n	water_animal	mero	mouth-n
whale-n	water_animal	mero	oil-n
whale-n	water_animal	mero	skin-n
whale-n	water_animal	mero	tail-n
whale-n	water_animal	mero	tooth-n
whale-n	water_animal	random-n	Icelandic-n
whale-n	water_animal	random-n	adoration-n
whale-n	water_animal	random-n	artefact-n
whale-n	water_animal	random-n	avalanche-n
whale-n	water_animal	random-n	axon-n
whale-n	water_animal	random-n	club-n
whale-n	water_animal	random-n	comfort-n
whale-n	water_animal	random-n	contamination-n
whale-n	water_animal	random-n	counter-n
whale-n	water_animal	random-n	cutlass-n
whale-n	water_animal	random-n	dentist-n
whale-n	water_animal	random-n	economist-n
whale-n	water_animal	random-n	edification-n
whale-n	water_animal	random-n	electrolyte-n
whale-n	water_animal	random-n	elevation-n
whale-n	water_animal	random-n	em-n
whale-n	water_animal	random-n	fader-n
whale-n	water_animal	random-n	file-n
whale-n	water_animal	random-n	fragment-n
whale-n	water_animal	random-n	grandfather-n
whale-n	water_animal	random-n	instrumentation-n
whale-n	water_animal	random-n	intuition-n
whale-n	water_animal	random-n	liar-n
whale-n	water_animal	random-n	litigation-n
whale-n	water_animal	random-n	merrymaking-n
whale-n	water_animal	random-n	midsummer-n
whale-n	water_animal	random-n	mph-n
whale-n	water_animal	random-n	ordinance-n
whale-n	water_animal	random-n	padding-n
whale-n	water_animal	random-n	participation-n
whale-n	water_animal	random-n	peer-n
whale-n	water_animal	random-n	preservation-n
whale-n	water_animal	random-n	psp-n
whale-n	water_animal	random-n	racing-n
whale-n	water_animal	random-n	reflection-n
whale-n	water_animal	random-n	rejection-n
whale-n	water_animal	random-n	schizophrenia-n
whale-n	water_animal	random-n	stance-n
whale-n	water_animal	random-n	supremacy-n
whale-n	water_animal	random-n	thats-n
whale-n	water_animal	random-n	tic-n
whale-n	water_animal	random-n	transit-n
whale-n	water_animal	random-n	windshield-n
whale-n	water_animal	random-n	wintertime-n
bomb-n	weapon	coord	Kalashnikov-n
bomb-n	weapon	coord	bazooka-n
bomb-n	weapon	coord	bow-n
bomb-n	weapon	coord	cannon-n
bomb-n	weapon	coord	dagger-n
bomb-n	weapon	coord	grenade-n
bomb-n	weapon	coord	gun-n
bomb-n	weapon	coord	hatchet-n
bomb-n	weapon	coord	kalashnikov-n
bomb-n	weapon	coord	knife-n
bomb-n	weapon	coord	missile-n
bomb-n	weapon	coord	musket-n
bomb-n	weapon	coord	pike-n
bomb-n	weapon	coord	pistol-n
bomb-n	weapon	coord	revolver-n
bomb-n	weapon	coord	rifle-n
bomb-n	weapon	coord	shotgun-n
bomb-n	weapon	coord	spear-n
bomb-n	weapon	coord	sword-n
bomb-n	weapon	hyper	arm-n
bomb-n	weapon	hyper	artefact-n
bomb-n	weapon	hyper	artifact-n
bomb-n	weapon	hyper	device-n
bomb-n	weapon	hyper	implement-n
bomb-n	weapon	hyper	object-n
bomb-n	weapon	hyper	weapon-n
bomb-n	weapon	mero	detonator-n
bomb-n	weapon	mero	explosive-n
bomb-n	weapon	mero	fuse-n
bomb-n	weapon	mero	grip-n
bomb-n	weapon	mero	handle-n
bomb-n	weapon	mero	metal-n
bomb-n	weapon	mero	shell-n
bomb-n	weapon	mero	steel-n
bomb-n	weapon	mero	timer-n
bomb-n	weapon	random-n	X-ray-n
bomb-n	weapon	random-n	agent-n
bomb-n	weapon	random-n	alloy-n
bomb-n	weapon	random-n	apse-n
bomb-n	weapon	random-n	borrowing-n
bomb-n	weapon	random-n	carnival-n
bomb-n	weapon	random-n	coffee-table-n
bomb-n	weapon	random-n	court-n
bomb-n	weapon	random-n	daybreak-n
bomb-n	weapon	random-n	desecration-n
bomb-n	weapon	random-n	disease-n
bomb-n	weapon	random-n	droplet-n
bomb-n	weapon	random-n	elocution-n
bomb-n	weapon	random-n	exam-n
bomb-n	weapon	random-n	follower-n
bomb-n	weapon	random-n	glutamate-n
bomb-n	weapon	random-n	hawk-n
bomb-n	weapon	random-n	hypermedia-n
bomb-n	weapon	random-n	intercity-n
bomb-n	weapon	random-n	levy-n
bomb-n	weapon	random-n	limitation-n
bomb-n	weapon	random-n	luscan-n
bomb-n	weapon	random-n	marketing-n
bomb-n	weapon	random-n	marque-n
bomb-n	weapon	random-n	meal-n
bomb-n	weapon	random-n	memo-n
bomb-n	weapon	random-n	silk-n
bomb-n	weapon	random-n	thoroughfare-n
bomb-n	weapon	random-n	trip-n
bomb-n	weapon	random-n	vat-n
cannon-n	weapon	coord	Kalashnikov-n
cannon-n	weapon	coord	bazooka-n
cannon-n	weapon	coord	bomb-n
cannon-n	weapon	coord	bow-n
cannon-n	weapon	coord	dagger-n
cannon-n	weapon	coord	grenade-n
cannon-n	weapon	coord	gun-n
cannon-n	weapon	coord	hatchet-n
cannon-n	weapon	coord	kalashnikov-n
cannon-n	weapon	coord	knife-n
cannon-n	weapon	coord	missile-n
cannon-n	weapon	coord	musket-n
cannon-n	weapon	coord	pike-n
cannon-n	weapon	coord	pistol-n
cannon-n	weapon	coord	revolver-n
cannon-n	weapon	coord	rifle-n
cannon-n	weapon	coord	shotgun-n
cannon-n	weapon	coord	spear-n
cannon-n	weapon	coord	sword-n
cannon-n	weapon	hyper	arm-n
cannon-n	weapon	hyper	artefact-n
cannon-n	weapon	hyper	artifact-n
cannon-n	weapon	hyper	device-n
cannon-n	weapon	hyper	gun-n
cannon-n	weapon	hyper	implement-n
cannon-n	weapon	hyper	object-n
cannon-n	weapon	hyper	weapon-n
cannon-n	weapon	mero	ammo-n
cannon-n	weapon	mero	ammunition-n
cannon-n	weapon	mero	ball-n
cannon-n	weapon	mero	barrel-n
cannon-n	weapon	mero	bolt-n
cannon-n	weapon	mero	bore-n
cannon-n	weapon	mero	breech-n
cannon-n	weapon	mero	bronze-n
cannon-n	weapon	mero	bullet-n
cannon-n	weapon	mero	butt-n
cannon-n	weapon	mero	cartridge-n
cannon-n	weapon	mero	chamber-n
cannon-n	weapon	mero	charge-n
cannon-n	weapon	mero	ejector-n
cannon-n	weapon	mero	gunpowder-n
cannon-n	weapon	mero	holder-n
cannon-n	weapon	mero	magazine-n
cannon-n	weapon	mero	metal-n
cannon-n	weapon	mero	muzzle-n
cannon-n	weapon	mero	projectile-n
cannon-n	weapon	mero	remover-n
cannon-n	weapon	mero	shell-n
cannon-n	weapon	mero	sight-n
cannon-n	weapon	mero	steel-n
cannon-n	weapon	mero	trigger-n
cannon-n	weapon	mero	wheel-n
cannon-n	weapon	random-n	CD-n
cannon-n	weapon	random-n	LSU-n
cannon-n	weapon	random-n	SR-n
cannon-n	weapon	random-n	achiever-n
cannon-n	weapon	random-n	ant-n
cannon-n	weapon	random-n	bingo-n
cannon-n	weapon	random-n	bottom-n
cannon-n	weapon	random-n	bout-n
cannon-n	weapon	random-n	breath-n
cannon-n	weapon	random-n	brightstorm-n
cannon-n	weapon	random-n	courtyard-n
cannon-n	weapon	random-n	culmination-n
cannon-n	weapon	random-n	defendant-n
cannon-n	weapon	random-n	detritus-n
cannon-n	weapon	random-n	entrance-n
cannon-n	weapon	random-n	firm-n
cannon-n	weapon	random-n	firmware-n
cannon-n	weapon	random-n	freezer-n
cannon-n	weapon	random-n	fuel-n
cannon-n	weapon	random-n	glucose-n
cannon-n	weapon	random-n	groundhog-n
cannon-n	weapon	random-n	help-n
cannon-n	weapon	random-n	instrumentation-n
cannon-n	weapon	random-n	memory-n
cannon-n	weapon	random-n	million-n
cannon-n	weapon	random-n	outsource-n
cannon-n	weapon	random-n	pageant-n
cannon-n	weapon	random-n	platform-n
cannon-n	weapon	random-n	politician-n
cannon-n	weapon	random-n	postman-n
cannon-n	weapon	random-n	psychologist-n
cannon-n	weapon	random-n	signing-n
cannon-n	weapon	random-n	square-n
cannon-n	weapon	random-n	squid-n
cannon-n	weapon	random-n	sub-sections-n
cannon-n	weapon	random-n	submission-n
cannon-n	weapon	random-n	t-n
cannon-n	weapon	random-n	twenty-three-n
cannon-n	weapon	random-n	ty-n
cannon-n	weapon	random-n	tyre-n
cannon-n	weapon	random-n	warrior-n
dagger-n	weapon	coord	Kalashnikov-n
dagger-n	weapon	coord	bazooka-n
dagger-n	weapon	coord	bomb-n
dagger-n	weapon	coord	bow-n
dagger-n	weapon	coord	cannon-n
dagger-n	weapon	coord	grenade-n
dagger-n	weapon	coord	gun-n
dagger-n	weapon	coord	hatchet-n
dagger-n	weapon	coord	kalashnikov-n
dagger-n	weapon	coord	knife-n
dagger-n	weapon	coord	missile-n
dagger-n	weapon	coord	musket-n
dagger-n	weapon	coord	pike-n
dagger-n	weapon	coord	pistol-n
dagger-n	weapon	coord	revolver-n
dagger-n	weapon	coord	rifle-n
dagger-n	weapon	coord	shotgun-n
dagger-n	weapon	coord	spear-n
dagger-n	weapon	coord	sword-n
dagger-n	weapon	hyper	arm-n
dagger-n	weapon	hyper	artefact-n
dagger-n	weapon	hyper	artifact-n
dagger-n	weapon	hyper	device-n
dagger-n	weapon	hyper	implement-n
dagger-n	weapon	hyper	object-n
dagger-n	weapon	hyper	weapon-n
dagger-n	weapon	mero	blade-n
dagger-n	weapon	mero	bronze-n
dagger-n	weapon	mero	edge-n
dagger-n	weapon	mero	end-n
dagger-n	weapon	mero	foible-n
dagger-n	weapon	mero	forte-n
dagger-n	weapon	mero	grip-n
dagger-n	weapon	mero	guard-n
dagger-n	weapon	mero	handle-n
dagger-n	weapon	mero	hilt-n
dagger-n	weapon	mero	metal-n
dagger-n	weapon	mero	point-n
dagger-n	weapon	mero	pommel-n
dagger-n	weapon	mero	scabbard-n
dagger-n	weapon	mero	sheath-n
dagger-n	weapon	mero	steel-n
dagger-n	weapon	mero	tip-n
dagger-n	weapon	random-n	Freemason-n
dagger-n	weapon	random-n	activity-n
dagger-n	weapon	random-n	affirmation-n
dagger-n	weapon	random-n	antiphon-n
dagger-n	weapon	random-n	authorisation-n
dagger-n	weapon	random-n	billy-n
dagger-n	weapon	random-n	carapace-n
dagger-n	weapon	random-n	cash-n
dagger-n	weapon	random-n	codecs-n
dagger-n	weapon	random-n	commune-n
dagger-n	weapon	random-n	crypto-n
dagger-n	weapon	random-n	curate-n
dagger-n	weapon	random-n	dedication-n
dagger-n	weapon	random-n	drafting-n
dagger-n	weapon	random-n	everybody-n
dagger-n	weapon	random-n	expectation-n
dagger-n	weapon	random-n	forum-n
dagger-n	weapon	random-n	fresher-n
dagger-n	weapon	random-n	fuse-n
dagger-n	weapon	random-n	game-n
dagger-n	weapon	random-n	glacier-n
dagger-n	weapon	random-n	godfather-n
dagger-n	weapon	random-n	highway-n
dagger-n	weapon	random-n	hybridisation-n
dagger-n	weapon	random-n	kelp-n
dagger-n	weapon	random-n	laboratory-n
dagger-n	weapon	random-n	light-n
dagger-n	weapon	random-n	magazine-n
dagger-n	weapon	random-n	mate-n
dagger-n	weapon	random-n	monarchy-n
dagger-n	weapon	random-n	neighborhood-n
dagger-n	weapon	random-n	poster-n
dagger-n	weapon	random-n	postscript-n
dagger-n	weapon	random-n	railway-n
dagger-n	weapon	random-n	rapper-n
dagger-n	weapon	random-n	room-n
dagger-n	weapon	random-n	shore-n
dagger-n	weapon	random-n	slat-n
dagger-n	weapon	random-n	thatgovernment-n
dagger-n	weapon	random-n	transmitter-n
dagger-n	weapon	random-n	viewer-n
grenade-n	weapon	coord	Kalashnikov-n
grenade-n	weapon	coord	bazooka-n
grenade-n	weapon	coord	bomb-n
grenade-n	weapon	coord	bow-n
grenade-n	weapon	coord	cannon-n
grenade-n	weapon	coord	dagger-n
grenade-n	weapon	coord	gun-n
grenade-n	weapon	coord	hatchet-n
grenade-n	weapon	coord	kalashnikov-n
grenade-n	weapon	coord	knife-n
grenade-n	weapon	coord	missile-n
grenade-n	weapon	coord	musket-n
grenade-n	weapon	coord	pike-n
grenade-n	weapon	coord	pistol-n
grenade-n	weapon	coord	revolver-n
grenade-n	weapon	coord	rifle-n
grenade-n	weapon	coord	shotgun-n
grenade-n	weapon	coord	spear-n
grenade-n	weapon	coord	sword-n
grenade-n	weapon	hyper	arm-n
grenade-n	weapon	hyper	artefact-n
grenade-n	weapon	hyper	artifact-n
grenade-n	weapon	hyper	device-n
grenade-n	weapon	hyper	implement-n
grenade-n	weapon	hyper	object-n
grenade-n	weapon	hyper	weapon-n
grenade-n	weapon	mero	case-n
grenade-n	weapon	mero	detonator-n
grenade-n	weapon	mero	explosive-n
grenade-n	weapon	mero	fuse-n
grenade-n	weapon	mero	grip-n
grenade-n	weapon	mero	handle-n
grenade-n	weapon	mero	metal-n
grenade-n	weapon	mero	pin-n
grenade-n	weapon	mero	shell-n
grenade-n	weapon	mero	steel-n
grenade-n	weapon	mero	timer-n
grenade-n	weapon	random-n	Jew-n
grenade-n	weapon	random-n	Workplace-n
grenade-n	weapon	random-n	apostle-n
grenade-n	weapon	random-n	conservative-n
grenade-n	weapon	random-n	cycling-n
grenade-n	weapon	random-n	difficulty-n
grenade-n	weapon	random-n	drummer-n
grenade-n	weapon	random-n	encore-n
grenade-n	weapon	random-n	expression-n
grenade-n	weapon	random-n	front-end-n
grenade-n	weapon	random-n	glucose-n
grenade-n	weapon	random-n	haunting-n
grenade-n	weapon	random-n	inscription-n
grenade-n	weapon	random-n	lan-n
grenade-n	weapon	random-n	majority-n
grenade-n	weapon	random-n	malediction-n
grenade-n	weapon	random-n	mood-n
grenade-n	weapon	random-n	mortality-n
grenade-n	weapon	random-n	mucosa-n
grenade-n	weapon	random-n	nae-n
grenade-n	weapon	random-n	petrol-n
grenade-n	weapon	random-n	prejudice-n
grenade-n	weapon	random-n	prostitute-n
grenade-n	weapon	random-n	recruitment-n
grenade-n	weapon	random-n	replacement-n
grenade-n	weapon	random-n	sendmail-n
grenade-n	weapon	random-n	sentencing-n
grenade-n	weapon	random-n	state-n
grenade-n	weapon	random-n	suitability-n
grenade-n	weapon	random-n	theconurbation-n
grenade-n	weapon	random-n	troublemaker-n
grenade-n	weapon	random-n	water-n
gun-n	weapon	coord	Kalashnikov-n
gun-n	weapon	coord	bazooka-n
gun-n	weapon	coord	bomb-n
gun-n	weapon	coord	bow-n
gun-n	weapon	coord	cannon-n
gun-n	weapon	coord	dagger-n
gun-n	weapon	coord	grenade-n
gun-n	weapon	coord	hatchet-n
gun-n	weapon	coord	kalashnikov-n
gun-n	weapon	coord	knife-n
gun-n	weapon	coord	missile-n
gun-n	weapon	coord	musket-n
gun-n	weapon	coord	pike-n
gun-n	weapon	coord	pistol-n
gun-n	weapon	coord	revolver-n
gun-n	weapon	coord	rifle-n
gun-n	weapon	coord	shotgun-n
gun-n	weapon	coord	spear-n
gun-n	weapon	coord	sword-n
gun-n	weapon	hyper	arm-n
gun-n	weapon	hyper	artefact-n
gun-n	weapon	hyper	artifact-n
gun-n	weapon	hyper	device-n
gun-n	weapon	hyper	implement-n
gun-n	weapon	hyper	object-n
gun-n	weapon	hyper	weapon-n
gun-n	weapon	mero	ammo-n
gun-n	weapon	mero	ammunition-n
gun-n	weapon	mero	barrel-n
gun-n	weapon	mero	bolt-n
gun-n	weapon	mero	bore-n
gun-n	weapon	mero	breech-n
gun-n	weapon	mero	bullet-n
gun-n	weapon	mero	butt-n
gun-n	weapon	mero	cartridge-n
gun-n	weapon	mero	chamber-n
gun-n	weapon	mero	charge-n
gun-n	weapon	mero	ejector-n
gun-n	weapon	mero	grip-n
gun-n	weapon	mero	handle-n
gun-n	weapon	mero	holder-n
gun-n	weapon	mero	lock-n
gun-n	weapon	mero	magazine-n
gun-n	weapon	mero	metal-n
gun-n	weapon	mero	muzzle-n
gun-n	weapon	mero	projectile-n
gun-n	weapon	mero	remover-n
gun-n	weapon	mero	sight-n
gun-n	weapon	mero	steel-n
gun-n	weapon	mero	stock-n
gun-n	weapon	mero	trigger-n
gun-n	weapon	random-n	adventure-n
gun-n	weapon	random-n	amoeba-n
gun-n	weapon	random-n	approval-n
gun-n	weapon	random-n	baby-n
gun-n	weapon	random-n	bath-n
gun-n	weapon	random-n	breaking-n
gun-n	weapon	random-n	brefeldianum-n
gun-n	weapon	random-n	calculation-n
gun-n	weapon	random-n	candle-n
gun-n	weapon	random-n	capacitor-n
gun-n	weapon	random-n	childhood-n
gun-n	weapon	random-n	compilation-n
gun-n	weapon	random-n	congestion-n
gun-n	weapon	random-n	contour-n
gun-n	weapon	random-n	counterterrorism-n
gun-n	weapon	random-n	egotism-n
gun-n	weapon	random-n	equator-n
gun-n	weapon	random-n	excellence-n
gun-n	weapon	random-n	factsheets-n
gun-n	weapon	random-n	germ-n
gun-n	weapon	random-n	ghee-n
gun-n	weapon	random-n	grave-n
gun-n	weapon	random-n	humor-n
gun-n	weapon	random-n	impossibility-n
gun-n	weapon	random-n	interior-n
gun-n	weapon	random-n	libel-n
gun-n	weapon	random-n	male-n
gun-n	weapon	random-n	mentor-n
gun-n	weapon	random-n	monastery-n
gun-n	weapon	random-n	monk-n
gun-n	weapon	random-n	mycobacterium-n
gun-n	weapon	random-n	northeast-n
gun-n	weapon	random-n	overwork-n
gun-n	weapon	random-n	parent-n
gun-n	weapon	random-n	psychic-n
gun-n	weapon	random-n	slave-n
gun-n	weapon	random-n	somebody-n
gun-n	weapon	random-n	standardization-n
gun-n	weapon	random-n	step-n
gun-n	weapon	random-n	washing-n
gun-n	weapon	random-n	wiper-n
gun-n	weapon	random-n	wood-n
missile-n	weapon	coord	Kalashnikov-n
missile-n	weapon	coord	bazooka-n
missile-n	weapon	coord	bomb-n
missile-n	weapon	coord	bow-n
missile-n	weapon	coord	cannon-n
missile-n	weapon	coord	dagger-n
missile-n	weapon	coord	grenade-n
missile-n	weapon	coord	gun-n
missile-n	weapon	coord	hatchet-n
missile-n	weapon	coord	kalashnikov-n
missile-n	weapon	coord	knife-n
missile-n	weapon	coord	musket-n
missile-n	weapon	coord	pike-n
missile-n	weapon	coord	pistol-n
missile-n	weapon	coord	revolver-n
missile-n	weapon	coord	rifle-n
missile-n	weapon	coord	rocket-n
missile-n	weapon	coord	shotgun-n
missile-n	weapon	coord	spear-n
missile-n	weapon	coord	sword-n
missile-n	weapon	hyper	arm-n
missile-n	weapon	hyper	artefact-n
missile-n	weapon	hyper	artifact-n
missile-n	weapon	hyper	device-n
missile-n	weapon	hyper	implement-n
missile-n	weapon	hyper	object-n
